date,hs300,nasdaq100,gold,dividend,price_hs300,price_nasdaq100,price_gold,price_dividend,erp_pct,cn_10y_rate,w_hs300,w_nasdaq100,w_gold,w_dividend,w_cash,requested_cash_floor,hs300_trend_filter_passed,nasdaq_trend_filter_passed,gold_crisis_hedge_active,cash_floor_buffer,target_cash_pct,cash_rf_daily,strategy_return,benchmark_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,high_cash_defense_mode
2024-06-24,-0.004835039817974951,-0.004137931034482789,-0.015997023809523836,-0.013129102844638862,3.499,1.444,5.29,3.157,6.503806386701663,2.2451,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.028399999999999e-05,-0.005366918017314369,-0.004835039817974951,1.2325128313202063,0.8728120343486142,-0.06043899116909035,-0.38736320785173783,False
2024-06-25,-0.0060017147756501465,-0.010387811634348987,0.0022684310018903364,0.004117833386126035,3.478,1.429,5.302,3.17,6.544631255487269,2.235,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9804e-05,-0.0021826509309569456,-0.0060017147756501465,1.229822686041509,0.8675736654656989,-0.062489724879705943,-0.39104007913928096,False
2024-06-26,0.006037952846463357,0.018894331700489708,-0.0058468502451903825,0.0025236593059936308,3.499,1.456,5.271,3.178,6.526406386701662,2.2225,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,8.939999999999999e-05,0.004168791838069301,0.006037952846463357,1.2349495608173513,0.8728120343486142,-0.058581439696678284,-0.38736320785173783,False
2024-06-27,-0.005430122892254974,-0.0006868131868130734,-0.0055018023145513295,0.0,3.48,1.455,5.242,3.178,6.571531255487269,2.2081,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.89e-05,-0.0019796179325408374,-0.005430122892254974,1.2325048325209738,0.8680725577402622,-0.06044508876068155,-0.39068990092141975,False
2024-06-28,0.0020114942528735025,0.013745704467353903,0.010492178557802267,0.007237256135934622,3.487,1.475,5.297,3.201,6.505001393728222,2.2058,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.8324e-05,0.004730448909491881,0.0020114942528735025,1.2383351336619162,0.8698186807012339,-0.05600057225540178,-0.3894642771589054,False
2024-07-01,0.0040149125322626045,-0.0013559322033898091,0.00037757221068535074,0.021243361449547082,3.501,1.473,5.299,3.269,6.39444235090752,2.2486,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,8.8232e-05,0.004055480941057777,0.0040149125322626045,1.2433571781951243,0.8733109266231774,-0.05217220056781413,-0.3870130296338766,False
2024-07-02,-0.00142816338189089,0.0006788866259332949,0.0013210039630118242,0.0006118078923218473,3.496,1.474,5.306,3.271,6.368951979345956,2.2369,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9944e-05,1.441285667312195e-07,-0.00142816338189089,1.2433573573984122,0.872063695936769,-0.052172063958751846,-0.38788847517852976,False
2024-07-03,-0.0017162471395880674,0.01831750339213012,0.006407840180927327,-0.006725771935187974,3.49,1.501,5.34,3.249,6.392978583765112,2.2426,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9476e-05,0.001981798551737038,-0.0017162471395880674,1.245821441208596,0.870567019113079,-0.05029365992780954,-0.3889390098321135,False
2024-07-04,-0.004297994269340966,0.005996002664890199,0.004681647940074862,-0.004309018159433742,3.475,1.51,5.365,3.235,6.400319031141869,2.2502,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.9704e-05,-0.00032188969750928666,-0.004297994269340966,1.2454204241217348,0.8668253270538537,-0.050599360614337896,-0.3915653464660729,False
2024-07-05,-0.004892086330935186,0.012582781456953684,0.002982292637464967,-0.005255023183925789,3.458,1.529,5.381,3.218,6.450603490401397,2.2754,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,9.000800000000001e-05,0.00020587422196688448,-0.004892086330935186,1.2456768240825724,0.8625847427200651,-0.050403903496369584,-0.3945418613178935,False
2024-07-08,-0.006940427993059606,0.01504251144538915,0.0005575171901133213,-0.003418272218769447,3.434,1.552,5.384,3.207,6.4585063867016625,2.2904,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,9.1016e-05,9.613620473938639e-05,-0.006940427993059606,1.2457965787247716,0.8565980354253047,-0.050312612931616374,-0.39874399993222853,False
2024-07-09,0.010774606872451908,0.010309278350515427,-0.004086181277860423,0.008107265357031546,3.471,1.568,5.362,3.233,6.403226886383347,2.2698,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,9.1616e-05,0.00507958074645898,0.010774606872451908,1.2521247030400664,0.8658275425047269,-0.045488599165108834,-0.3922657029017954,False
2024-07-10,-0.002304811293575293,-0.012755102040816313,0.006527415143603221,-0.02041447571914634,3.463,1.548,5.397,3.167,6.447695815170009,2.2707,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,9.0792e-05,-0.004867120773027899,-0.002304811293575293,1.2460304608874788,0.8638319734064734,-0.05013432143220431,-0.39366641577324046,False
2024-07-11,0.013283280392722974,0.004521963824289266,0.0037057624606262607,-0.001578781180928246,3.509,1.555,5.417,3.162,6.400711265164644,2.2648,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.0828e-05,0.004164663540747523,0.013283280392722974,1.2512197585185978,0.8753064957214308,-0.04617845047206548,-0.3856123167624317,False
2024-07-12,0.0028498147620406034,-0.04051446945337622,0.005353516706664285,-0.0012650221378873727,3.519,1.492,5.446,3.158,6.397608658008657,2.2604,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.0592e-05,-0.00498741117751296,0.0028498147620406034,1.244979411109437,0.8778009570942478,-0.05093555072953393,-0.3838614256731254,False
2024-07-15,0.001989201477692326,0.03150134048257369,-0.0007344840249723372,0.011716276124129177,3.526,1.539,5.442,3.195,6.344352278589853,2.2541,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.041600000000001e-05,0.006938140057931278,0.001989201477692326,1.2536172526329552,0.8795470800552194,-0.04435080865649188,-0.3826358019106111,False
2024-07-16,0.007090187180941676,-0.0019493177387913674,0.011576626240352716,-0.0040688575899843205,3.551,1.536,5.505,3.182,6.322390987124463,2.2613,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.016400000000001e-05,0.0020590405199543372,0.007090187180941676,1.2561985013526402,0.8857832334872616,-0.04238308824865411,-0.3782585741873453,False
2024-07-17,0.0014080540692762433,-0.00911458333333337,0.012897366030880875,-0.004085480829666865,3.556,1.522,5.576,3.169,6.360889655172414,2.2598,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.0452e-05,-0.0003066013040428869,0.0014080540692762433,1.2558133492539887,0.88703046417367,-0.04267669484257064,-0.3773831286426922,False
2024-07-18,0.0059055118110236116,-0.017739816031537403,-0.0005380200860830575,0.001262227832123708,3.577,1.495,5.573,3.173,6.287019931565441,2.2673,0.25,0.15,0.1,0.15,0.35,0.1,True,True,False,0.24999999999999997,0.35,9.039199999999998e-05,-0.0010174250857644571,0.0059055118110236116,1.2545356532494198,0.8922688330565854,-0.04365069958842471,-0.37370625735514906,False
